Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Posted_date,Age_of_listing_in_days,Location,City,Latitude,Longitude
"Khalifa City, Abu Dhabi",43000,1,1,Apartment,1150,37.391304347826086,Low,Yearly,Unfurnished,For Rent,3/26/2024,26,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Sheikh Rashid Bin Saeed Street, Abu Dhabi",120000,4,4,Apartment,2777,43.212099387828594,Medium,Yearly,Unfurnished,For Rent,11/27/2023,146,Sheikh Rashid Bin Saeed Street,Abu Dhabi,24.4181502,54.4954577
"Mushrif Park, Al Mushrif, Abu Dhabi",33999,0,1,Apartment,550,61.81636363636363,Low,Yearly,Unfurnished,For Rent,11/13/2023,160,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Al Khalidiyah, Abu Dhabi",108000,3,5,Apartment,2100,51.42857142857143,Medium,Yearly,Unfurnished,For Rent,1/23/2024,89,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Mohammed Bin Zayed City, Abu Dhabi",140000,4,6,Villa,3369,41.55535767289997,Medium,Yearly,Unfurnished,For Rent,10/5/2023,199,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Electra Street, Abu Dhabi",38000,1,1,Apartment,900,42.22222222222222,Low,Yearly,Unfurnished,For Rent,11/17/2023,156,Electra Street,Abu Dhabi,24.4849713,54.3619673
"Al Najda Street, Abu Dhabi",70000,2,2,Apartment,909,77.00770077007701,Medium,Yearly,Unfurnished,For Rent,12/5/2023,138,Al Najda Street,Abu Dhabi,24.4913003,54.3695437
"HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi",600000,5,6,Villa,4844,123.86457473162676,High,Yearly,Unfurnished,For Rent,4/3/2024,18,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Al Shamkha, Abu Dhabi",125000,3,6,Villa,2500,50,Medium,Yearly,Unfurnished,For Rent,3/26/2024,26,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Noya, Yas Island, Abu Dhabi",190000,3,3,Townhouse,1989,95.5253896430367,High,Yearly,Unfurnished,For Rent,3/22/2024,30,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Khalifa City, Abu Dhabi",75000,2,3,Apartment,1800,41.66666666666666,Medium,Yearly,Unfurnished,For Rent,3/13/2024,39,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"AD One Tower, Capital Centre, Abu Dhabi",70000,1,2,Apartment,950,73.6842105263158,Medium,Yearly,Furnished,For Rent,1/31/2024,81,Capital Centre,Abu Dhabi,24.4191359,54.4400422
"Noya, Yas Island, Abu Dhabi",190000,3,4,Townhouse,1785,106.44257703081232,High,Yearly,Unfurnished,For Rent,3/30/2024,22,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Sky Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",135000,2,4,Apartment,1625,83.07692307692308,Medium,Yearly,Unfurnished,For Rent,3/28/2024,24,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Mohammed Bin Zayed City, Abu Dhabi",160000,5,6,Villa,3500,45.71428571428572,High,Yearly,Unfurnished,For Rent,4/3/2024,18,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Raha Beach, Abu Dhabi",82600,2,3,Apartment,1423,58.04638088545327,Medium,Yearly,Unfurnished,For Rent,4/1/2024,20,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Sigma Tower 1, Sigma Towers, City of Lights, Al Reem Island, Abu Dhabi",80000,2,3,Apartment,1285,62.2568093385214,Medium,Yearly,Unfurnished,For Rent,3/14/2024,38,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"C2629 Building, Al Dana, Al Raha Beach, Abu Dhabi",145000,3,4,Apartment,2008,72.21115537848605,High,Yearly,Unfurnished,For Rent,1/12/2024,100,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Rabdan, Abu Dhabi",70000,1,2,Apartment,950,73.6842105263158,Medium,Yearly,Furnished,For Rent,11/23/2023,150,Rabdan,Abu Dhabi,24.4054839,54.505773076622674
"Ansam 3, Ansam, Yas Island, Abu Dhabi",170000,2,3,Apartment,1734,98.03921568627452,High,Yearly,Unfurnished,For Rent,3/28/2024,24,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Mohammed Bin Zayed City, Abu Dhabi",340000,6,8,Villa,10000,34,High,Yearly,Furnished,For Rent,3/11/2024,41,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Khalifa Park, Eastern Road, Abu Dhabi",125000,3,4,Villa,2345,53.30490405117271,Medium,Yearly,Unfurnished,For Rent,11/24/2023,149,Eastern Road,Abu Dhabi,,
"Qaryat Al HIDD, HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi",250000,3,5,Apartment,2101,118.99095668729176,High,Yearly,Unfurnished,For Rent,11/8/2023,165,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Ansam 1, Ansam, Yas Island, Abu Dhabi",53000,0,1,Apartment,505,104.95049504950497,Low,Yearly,Unfurnished,For Rent,3/26/2024,26,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Ansam 1, Ansam, Yas Island, Abu Dhabi",65000,0,1,Apartment,505,128.7128712871287,Low,Yearly,Furnished,For Rent,3/26/2024,26,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Noya, Yas Island, Abu Dhabi",195000,3,3,Townhouse,1753,111.2378779235596,High,Yearly,Unfurnished,For Rent,3/18/2024,34,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Shakhbout City, Abu Dhabi",200000,5,7,Villa,6108,32.74394237066143,High,Yearly,Unfurnished,For Rent,3/8/2024,44,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Khalifa City, Abu Dhabi",150000,5,6,Villa,5200,28.846153846153847,High,Yearly,Unfurnished,For Rent,3/17/2024,35,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",130000,5,7,Villa,5200,25,Medium,Yearly,Unfurnished,For Rent,3/17/2024,35,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Najda Street, Abu Dhabi",32000,0,1,Apartment,450,71.11111111111111,Low,Yearly,Unfurnished,For Rent,11/25/2023,148,Al Najda Street,Abu Dhabi,24.4913003,54.3695437
"Al Shamkha, Abu Dhabi",32000,1,1,Apartment,1052,30.418250950570343,Low,Yearly,Unfurnished,For Rent,11/10/2023,163,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Khalifa City, Abu Dhabi",70000,2,3,Apartment,1083,64.63527239150508,Medium,Yearly,Unfurnished,For Rent,10/31/2023,173,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"The ARC, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",62000,1,2,Apartment,890,69.66292134831461,Low,Yearly,Unfurnished,For Rent,2/12/2024,69,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Park View, Saadiyat Island, Abu Dhabi",68000,1,2,Apartment,850,80,Medium,Yearly,Unfurnished,For Rent,4/2/2024,19,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Sky Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",75000,1,2,Apartment,933,80.38585209003216,Medium,Yearly,Unfurnished,For Rent,3/18/2024,34,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Jubail Island, Abu Dhabi",350000,3,5,Townhouse,2454,142.6242868785656,High,Yearly,Unfurnished,For Rent,3/18/2024,34,Al Jubail Island,Abu Dhabi,24.53170985,54.486156497090434
"Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",82500,2,3,Apartment,1153,71.55247181266262,Medium,Yearly,Unfurnished,For Rent,3/29/2024,23,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Noya, Yas Island, Abu Dhabi",190000,3,4,Townhouse,1753,108.38562464346836,High,Yearly,Unfurnished,For Rent,2/29/2024,52,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Qaryat Al HIDD, HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi",220000,2,4,Apartment,1533,143.50945857795173,High,Yearly,Unfurnished,For Rent,2/28/2024,53,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Hamdan Street, Abu Dhabi",66000,3,3,Apartment,1860,35.483870967741936,Medium,Yearly,Unfurnished,For Rent,2/3/2024,78,Hamdan Street,Abu Dhabi,24.2425603,55.7121184
"The Gate Tower 2, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",87000,2,3,Apartment,1280,67.96875,Medium,Yearly,Unfurnished,For Rent,3/13/2024,39,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Qaryat Al HIDD, HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi",240000,3,5,Apartment,2102,114.17697431018078,High,Yearly,Unfurnished,For Rent,2/28/2024,53,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Tourist Club Area (TCA), Abu Dhabi",45000,2,1,Apartment,1226,36.7047308319739,Low,Yearly,Unfurnished,For Rent,2/2/2024,79,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Qaryat Al HIDD, HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi",165000,2,4,Apartment,1553,106.24597553122987,High,Yearly,Unfurnished,For Rent,2/28/2024,53,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Burj Al Shams, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",80000,2,3,Apartment,1226,65.25285481239804,Medium,Yearly,Unfurnished,For Rent,3/1/2024,51,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Bawabat Al Sharq, Baniyas, Abu Dhabi",85000,2,3,Apartment,1300,65.38461538461539,Medium,Yearly,Unfurnished,For Rent,10/20/2023,184,Baniyas,Abu Dhabi,24.488919,54.3625614
"The ARC, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",44000,0,1,Apartment,480,91.66666666666669,Low,Yearly,Unfurnished,For Rent,12/27/2023,116,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Shamkha, Abu Dhabi",32000,1,1,Apartment,1055,30.33175355450237,Low,Yearly,Unfurnished,For Rent,2/15/2024,66,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Mazyad Mall, Mohammed Bin Zayed City, Abu Dhabi",105000,3,4,Apartment,2100,50,Medium,Yearly,Unfurnished,For Rent,2/22/2024,59,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Tourist Club Area (TCA), Abu Dhabi",50000,3,2,Apartment,1760,28.40909090909091,Low,Yearly,Unfurnished,For Rent,2/3/2024,78,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Al Jowhara Tower, Corniche Area, Abu Dhabi",135000,2,3,Apartment,1300,103.84615384615384,Medium,Yearly,Furnished,For Rent,2/24/2024,57,Corniche Area,Abu Dhabi,24.484107,54.35067
"Madinat Al Riyadh, Abu Dhabi",50000,2,3,Apartment,909,55.00550055005501,Low,Yearly,Unfurnished,For Rent,12/25/2023,118,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Al Shamkha, Abu Dhabi",21600,0,1,Apartment,560,38.57142857142857,Low,Yearly,Unfurnished,For Rent,2/21/2024,60,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Shamkha, Abu Dhabi",30000,1,1,Apartment,1055,28.43601895734597,Low,Yearly,Unfurnished,For Rent,11/15/2023,158,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Noya, Yas Island, Abu Dhabi",190000,3,5,Townhouse,1792,106.02678571428572,High,Yearly,Unfurnished,For Rent,3/11/2024,41,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Noya, Yas Island, Abu Dhabi",150000,2,3,Townhouse,1335,112.35955056179776,High,Yearly,Unfurnished,For Rent,2/27/2024,54,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Shamkha, Abu Dhabi",24000,0,1,Apartment,600,40,Low,Yearly,Unfurnished,For Rent,10/31/2023,173,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Rawdhat Abu Dhabi, Abu Dhabi",115000,3,3,Apartment,2080,55.28846153846154,Medium,Yearly,Unfurnished,For Rent,11/3/2023,170,Rawdhat Abu Dhabi,Abu Dhabi,24.4200646,54.4628768
"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi",145000,5,6,Villa,2938,49.35330156569095,High,Yearly,Unfurnished,For Rent,3/8/2024,44,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Al Shamkha, Abu Dhabi",55000,3,3,Apartment,2000,27.5,Low,Yearly,Unfurnished,For Rent,3/26/2024,26,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Manaseer, Abu Dhabi",62000,3,3,Apartment,1378,44.99274310595065,Low,Yearly,Unfurnished,For Rent,3/13/2024,39,Al Manaseer,Abu Dhabi,,
"Capital Plaza Tower A, Capital Plaza, Al Markaziya, Abu Dhabi",95000,1,2,Apartment,840,113.0952380952381,Medium,Yearly,Furnished,For Rent,2/28/2024,53,Al Markaziya,Abu Dhabi,24.4910482,54.3602411
"Qaryat Al HIDD, HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi",90000,1,2,Apartment,911,98.79253567508232,Medium,Yearly,Unfurnished,For Rent,2/28/2024,53,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Saraya One, Corniche Area, Abu Dhabi",160000,3,4,Apartment,1819,87.96041781198461,High,Yearly,Unfurnished,For Rent,2/28/2024,53,Corniche Area,Abu Dhabi,24.484107,54.35067
"Etihad Towers, Corniche Road, Abu Dhabi",150000,2,3,Apartment,1391,107.83608914450036,High,Yearly,Unfurnished,For Rent,2/27/2024,54,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Sas Al Nakhl Village, Abu Dhabi",170000,4,5,Villa,3121,54.46972124319129,High,Yearly,Unfurnished,For Rent,2/16/2024,65,Sas Al Nakhl Village,Abu Dhabi,24.406619,54.526595
"Fairmont Marina Residences, The Marina, Abu Dhabi",170000,2,3,Apartment,1521,111.76857330703484,High,Yearly,Furnished,For Rent,2/26/2024,55,The Marina,Abu Dhabi,24.479853,54.319951
"Al Khalidiyah, Abu Dhabi",135000,4,4,Apartment,2268,59.523809523809526,Medium,Yearly,Unfurnished,For Rent,2/15/2024,66,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Building 30, Al Reef Downtown, Al Reef, Abu Dhabi",65000,2,2,Apartment,1238,52.50403877221325,Low,Yearly,Unfurnished,For Rent,1/18/2024,94,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Al Hills Villas, Hills Abu Dhabi, Al Maqtaa, Abu Dhabi",900000,5,7,Villa,7062,127.4426508071368,High,Yearly,Unfurnished,For Rent,10/20/2023,184,Al Maqtaa,Abu Dhabi,24.4345654,54.4543861
"Al Rayyana, Khalifa City, Abu Dhabi",118000,3,5,Apartment,2150,54.88372093023256,Medium,Yearly,Unfurnished,For Rent,2/16/2024,65,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Burj Mohammed Bin Rashid - WTC, Al Markaziya, Abu Dhabi",82603,1,1,Apartment,775,106.58451612903224,Medium,Yearly,Unfurnished,For Rent,1/16/2024,96,Al Markaziya,Abu Dhabi,24.4910482,54.3602411
"Al Maryah Island, Abu Dhabi",122000,2,4,Apartment,1600,76.25,Medium,Yearly,Unfurnished,For Rent,2/29/2024,52,Al Maryah Island,Abu Dhabi,24.502980450000003,54.38997320324428
"Marina Heights II, Marina Heights, Marina Square, Al Reem Island, Abu Dhabi",59999,1,2,Apartment,950,63.15684210526316,Low,Yearly,Unfurnished,For Rent,2/25/2024,56,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Najda Street, Abu Dhabi",70000,2,2,Apartment,977,71.64790174002047,Medium,Yearly,Unfurnished,For Rent,2/14/2024,67,Al Najda Street,Abu Dhabi,24.4913003,54.3695437
"Al Raha Beach, Abu Dhabi",65000,1,2,Apartment,1195,54.39330543933055,Low,Yearly,Unfurnished,For Rent,2/26/2024,55,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Manazel Al Reef 2, Al Samha, Abu Dhabi",95000,3,4,Villa,2701,35.172158459829696,Medium,Yearly,Unfurnished,For Rent,1/24/2024,88,Al Samha,Abu Dhabi,24.6774379,54.7531126
"Al Shamkha, Abu Dhabi",18000,0,1,Apartment,500,36,Low,Yearly,Unfurnished,For Rent,2/24/2024,57,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Reem Island, Abu Dhabi",58000,1,1,Apartment,800,72.5,Low,Yearly,Unfurnished,For Rent,2/2/2024,79,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Shamkha, Abu Dhabi",32000,1,1,Apartment,1000,32,Low,Yearly,Unfurnished,For Rent,2/24/2024,57,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Reef Downtown, Al Reef, Abu Dhabi",63000,2,2,Apartment,1237,50.92966855295069,Low,Yearly,Unfurnished,For Rent,2/14/2024,67,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Al Shamkha, Abu Dhabi",34000,1,1,Apartment,1000,34,Low,Yearly,Unfurnished,For Rent,2/24/2024,57,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Madinat Al Riyadh, Abu Dhabi",40000,1,2,Apartment,642,62.30529595015577,Low,Yearly,Unfurnished,For Rent,1/17/2024,95,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Al Shamkha, Abu Dhabi",60000,3,3,Apartment,2000,30,Low,Yearly,Unfurnished,For Rent,2/29/2024,52,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Rahba 1, Al Rahba, Al Muneera, Al Raha Beach, Abu Dhabi",180000,3,4,Apartment,1960,91.83673469387756,High,Yearly,Unfurnished,For Rent,12/13/2023,130,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Rahba 1, Al Rahba, Al Muneera, Al Raha Beach, Abu Dhabi",190000,3,4,Apartment,1960,96.93877551020408,High,Yearly,Unfurnished,For Rent,11/7/2023,166,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Nation Towers, Corniche Area, Abu Dhabi",110000,2,3,Apartment,1300,84.61538461538461,Medium,Yearly,Unfurnished,For Rent,1/26/2024,86,Corniche Area,Abu Dhabi,24.484107,54.35067
"Madinat Al Riyadh, Abu Dhabi",50000,2,3,Apartment,903,55.370985603543744,Low,Yearly,Unfurnished,For Rent,1/17/2024,95,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Madinat Al Riyadh, Abu Dhabi",70000,3,4,Apartment,1000,70,Medium,Yearly,Unfurnished,For Rent,12/27/2023,116,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Centro Capital Centre, Capital Centre, Abu Dhabi",56999,1,2,Apartment,1050,54.28476190476191,Low,Yearly,Unfurnished,For Rent,11/4/2023,169,Capital Centre,Abu Dhabi,24.4191359,54.4400422
"Rawdhat Abu Dhabi, Abu Dhabi",63000,1,2,Apartment,1050,60,Low,Yearly,Unfurnished,For Rent,11/4/2023,169,Rawdhat Abu Dhabi,Abu Dhabi,24.4200646,54.4628768
"Khalifa City, Abu Dhabi",27000,0,1,Apartment,550,49.09090909090909,Low,Yearly,Unfurnished,For Rent,3/19/2024,33,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Khaleej Al Arabi Street, Al Bateen, Abu Dhabi",155000,3,3,Apartment,2200,70.45454545454545,High,Yearly,Furnished,For Rent,10/20/2023,184,Al Bateen,Abu Dhabi,24.2048941,55.6196612
"Al Mushrif, Abu Dhabi",36900,0,1,Apartment,460,80.21739130434783,Low,Yearly,Unfurnished,For Rent,3/31/2024,21,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Al Shamkha, Abu Dhabi",50000,3,3,Apartment,2000,25,Low,Yearly,Unfurnished,For Rent,12/28/2023,115,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Khalifa City, Abu Dhabi",28000,1,1,Apartment,400,70,Low,Yearly,Unfurnished,For Rent,10/22/2023,182,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Madinat Al Riyadh, Abu Dhabi",19000,0,1,Apartment,500,38,Low,Yearly,Unfurnished,For Rent,10/21/2023,183,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Al Shamkha, Abu Dhabi",30000,1,1,Apartment,1000,30,Low,Yearly,Unfurnished,For Rent,2/21/2024,60,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Shamkha, Abu Dhabi",30000,1,1,Apartment,1150,26.08695652173913,Low,Yearly,Unfurnished,For Rent,2/21/2024,60,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Water's Edge, Yas Island, Abu Dhabi",125000,2,2,Apartment,1076,116.17100371747212,Medium,Yearly,Furnished,For Rent,2/20/2024,61,Yas Island,Abu Dhabi,24.4940223,54.6073721
"The Gate Tower 2, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",95000,2,3,Apartment,1500,63.333333333333336,Medium,Yearly,Unfurnished,For Rent,3/18/2024,34,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi",99999,3,4,Villa,1874,53.361259338313765,Medium,Yearly,Unfurnished,For Rent,3/15/2024,37,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Ocean Terrace Residence, Marina Square, Al Reem Island, Abu Dhabi",120000,2,3,Apartment,1615,74.30340557275542,Medium,Yearly,Unfurnished,For Rent,3/18/2024,34,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Contemporary Style, Al Reef Villas, Al Reef, Abu Dhabi",80000,2,3,Villa,1262,63.39144215530904,Medium,Yearly,Unfurnished,For Rent,4/1/2024,20,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Pixel, Makers District, Al Reem Island, Abu Dhabi",58000,0,1,Apartment,500,116,Low,Yearly,Unfurnished,For Rent,3/13/2024,39,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Fairmont Marina Residences, The Marina, Abu Dhabi",180000,1,2,Apartment,1024,175.78125,High,Yearly,Unfurnished,For Rent,4/1/2024,20,The Marina,Abu Dhabi,24.479853,54.319951
"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",130000,3,4,Apartment,1357,95.79955784819457,Medium,Yearly,Unfurnished,For Rent,3/24/2024,28,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi",140000,5,6,Villa,2942,47.58667573079538,Medium,Yearly,Unfurnished,For Rent,3/8/2024,44,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi",99999,3,4,Villa,2424,41.25371287128713,Medium,Yearly,Unfurnished,For Rent,10/4/2023,200,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Oasis Residences Two, Oasis Residences, Masdar City, Abu Dhabi",75000,2,3,Apartment,952,78.78151260504201,Medium,Yearly,Unfurnished,For Rent,1/22/2024,90,Masdar City,Abu Dhabi,24.42748265,54.6234876171374
"Reflection, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",69999,1,2,Apartment,706,99.14872521246458,Medium,Yearly,Unfurnished,For Rent,4/4/2024,17,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Hydra Avenue Towers, City of Lights, Al Reem Island, Abu Dhabi",47999,0,1,Apartment,514,93.38326848249028,Low,Yearly,Unfurnished,For Rent,4/2/2024,19,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Zeina Building A, Al Zeina, Al Raha Beach, Abu Dhabi",140000,2,2,Apartment,1452,96.41873278236916,Medium,Yearly,Unfurnished,For Rent,3/14/2024,38,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Water's Edge, Yas Island, Abu Dhabi",85000,2,2,Apartment,1076,78.99628252788104,Medium,Yearly,Unfurnished,For Rent,3/28/2024,24,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi",105000,3,4,Villa,1874,56.02988260405549,Medium,Yearly,Unfurnished,For Rent,3/28/2024,24,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Water's Edge, Yas Island, Abu Dhabi",59999,1,1,Apartment,685,87.5897810218978,Low,Yearly,Unfurnished,For Rent,3/28/2024,24,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Water's Edge, Yas Island, Abu Dhabi",135000,3,4,Apartment,1507,89.5819508958195,Medium,Yearly,Unfurnished,For Rent,4/3/2024,18,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",80000,1,2,Apartment,1016,78.74015748031496,Medium,Yearly,Unfurnished,For Rent,4/2/2024,19,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Noya Luma, Noya, Yas Island, Abu Dhabi",190000,3,4,Villa,1750,108.57142857142856,High,Yearly,Unfurnished,For Rent,3/28/2024,24,Yas Island,Abu Dhabi,24.4940223,54.6073721
"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",140000,3,4,Apartment,1356,103.2448377581121,Medium,Yearly,Unfurnished,For Rent,3/24/2024,28,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi",104999,3,4,Villa,1873,56.05926321409503,Medium,Yearly,Unfurnished,For Rent,3/14/2024,38,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Building 45, Al Reef Downtown, Al Reef, Abu Dhabi",75000,2,2,Apartment,1500,50,Medium,Yearly,Unfurnished,For Rent,3/13/2024,39,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Mayan 3, Mayan, Yas Island, Abu Dhabi",185000,2,3,Apartment,1419,130.37350246652574,High,Yearly,Unfurnished,For Rent,3/22/2024,30,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Al Muneera Townhouses Island, Al Muneera, Al Raha Beach, Abu Dhabi",275000,4,4,Townhouse,6694,41.08156558111742,High,Yearly,Unfurnished,For Rent,3/7/2024,45,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Ghadeer Phase 2, Al Ghadeer, Abu Dhabi",80000,2,3,Townhouse,1695,47.1976401179941,Medium,Yearly,Unfurnished,For Rent,3/6/2024,46,Al Ghadeer,Abu Dhabi,24.84326945,55.02758961604496
"MAG 5 Residence (B2 Tower), Marina Square, Al Reem Island, Abu Dhabi",110000,2,3,Apartment,1722,63.87921022067364,Medium,Yearly,Unfurnished,For Rent,3/7/2024,45,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Khuzama, Golf Gardens, Khalifa City, Abu Dhabi",250000,4,5,Townhouse,4087,61.169562025935896,High,Yearly,Unfurnished,For Rent,3/4/2024,48,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Water's Edge, Yas Island, Abu Dhabi",83000,2,2,Apartment,1075,77.20930232558139,Medium,Yearly,Unfurnished,For Rent,3/29/2024,23,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi",100000,2,3,Villa,1263,79.1765637371338,Medium,Yearly,Unfurnished,For Rent,2/13/2024,68,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
